date,quantity
2016-07-20,8943.949
2016-07-21,8200.03
2016-07-22,8055.731
2016-07-23,10417.125
2016-07-24,11110.559
2016-07-25,8445.045
2016-07-26,6745.285
2016-07-27,11026.51
2016-07-28,6591.914
2016-07-29,8189.662
2016-07-30,10828.11
2016-07-31,12344.086
2016-08-01,9679.143
2016-08-02,7786.81
2016-08-03,12082.01
2016-08-04,6435.75
2016-08-05,8228.984
2016-08-06,10587.126
2016-08-07,10915.847
2016-08-08,8265.031
2016-08-09,6716.007
2016-08-10,11243.872
2016-08-11,6460.582
2016-08-12,9350.931
2016-08-13,8495.133
2016-08-14,9641.561
2016-08-15,8531.561
2016-08-16,8626.612
2016-08-17,12904.4
2016-08-18,6822.846
2016-08-19,8148.045
2016-08-20,11210.657
2016-08-21,12867.414
2016-08-22,9461.765
2016-08-23,7816.455
2016-08-24,12431.335
2016-08-25,7343.191
2016-08-26,8401.738
2016-08-27,10700.866
2016-08-28,11943.326
2016-08-29,7846.168
2016-08-30,7654.753
2016-08-31,13605.803
2016-09-01,5591.519
2016-09-02,9342.616
2016-09-03,13192.425
2016-09-04,11972.644
2016-09-05,9827.79
2016-09-06,7830.632
2016-09-07,13463.795
2016-09-08,6865.392
2016-09-09,8055.728
2016-09-10,12498.867
2016-09-11,11813.242
2016-09-12,8696.323
2016-09-13,6869.228
2016-09-14,12516.238
2016-09-15,6637.018
2016-09-16,9180.177
2016-09-17,13047.316
2016-09-18,13652.247
2016-09-19,8182.918
2016-09-20,7911.974
2016-09-21,11937.143
2016-09-22,6932.085
2016-09-23,8431.495
2016-09-24,12249.096
2016-09-25,12876.615
2016-09-26,8693.793
2016-09-27,6715.016
2016-09-28,13047.53
2016-09-29,6599.22
2016-09-30,9403.965
2016-10-01,14259.402
2016-10-02,17145.602
2016-10-03,10814.849
2016-10-04,6866.817
2016-10-05,14791.708
2016-10-06,5548.483
2016-10-07,9022.553
2016-10-08,14257.924
2016-10-09,15096.403
2016-10-10,9497.522
2016-10-11,7704.252
2016-10-12,13311.089
2016-10-13,7850.706
2016-10-14,9411.776
2016-10-15,12401.544
2016-10-16,15284.857
2016-10-17,9428.679
2016-10-18,7133.399
2016-10-19,12941.435
2016-10-20,7118.192
2016-10-21,9379.699
2016-10-22,12066.825
2016-10-23,13754.351
2016-10-24,9173.862
2016-10-25,7575.659
2016-10-26,13765.939
2016-10-27,6874.121
2016-10-28,8154.121
2016-10-29,10542.686
2016-10-30,11161.607
2016-10-31,6669.517
2016-11-01,7536.643
2016-11-02,13468.252
2016-11-03,8075.287
2016-11-04,9657.839
2016-11-05,10151.836
2016-11-06,13951.07
2016-11-07,9617.267
2016-11-08,8973.259
2016-11-09,14972.447
2016-11-10,7012.2
2016-11-11,8588.761
2016-11-12,12040.86
2016-11-13,15648.028
2016-11-14,9307.541
2016-11-15,6237.068
2016-11-16,14452.092
2016-11-17,7606.113
2016-11-18,9597.575
2016-11-19,13251.525
2016-11-20,15376.271
2016-11-21,9297.133
2016-11-22,7562.378
2016-11-23,14093.7295
2016-11-24,7562.7812
2016-11-25,8500.575
2016-11-26,11143.767
2016-11-27,14459.931
2016-11-28,9843.775
2016-11-29,7675.084
2016-11-30,14393.504
2016-12-01,7856.485
2016-12-02,9467.806
2016-12-03,11652.735
2016-12-04,14729.103
2016-12-05,8518.959
2016-12-06,11111.154
2016-12-07,14888.033
2016-12-08,6939.087
2016-12-09,9568.184
2016-12-10,10473.43
2016-12-11,12597.063
2016-12-12,9109.834
2016-12-13,7380.211
2016-12-14,13433.964
2016-12-15,7889.174
2016-12-16,9961.748
2016-12-17,12545.093
2016-12-18,13940.781
2016-12-19,9697.591
2016-12-20,9942.479
2016-12-21,15679.264
2016-12-22,11013.944
2016-12-23,12932.432
2016-12-24,11829.651
2016-12-26,11184.957
2016-12-27,8256.18
2016-12-28,11905.492
2016-12-29,8918.605
2016-12-30,12589.079
2016-12-31,12032.649
2017-01-02,17449.59
2017-01-03,13433.192
2017-01-04,15759.215
2017-01-05,8589.81
2017-01-06,10551.372
2017-01-07,13990.957
2017-01-08,14322.55
2017-01-09,8524.465
2017-01-10,7999.654
2017-01-11,15050.054
2017-01-12,8029.262
2017-01-13,9521.072
2017-01-14,13239.713
2017-01-15,15853.433
2017-01-16,9593.506
2017-01-17,8391.058
2017-01-18,14445.18
2017-01-19,6541.596
2017-01-20,9078.249
2017-01-21,14443.04
2017-01-22,15300.601
2017-01-23,8668.624
2017-01-24,7637.267
2017-01-25,14335.007
2017-01-26,6973.341
2017-01-27,8985.535
2017-01-28,13517.121
2017-01-29,14323.999
2017-01-30,7888.267
2017-01-31,8281.24
2017-02-01,16669.914
2017-02-02,8112.031
2017-02-03,9762.6
2017-02-04,13030.81
2017-02-05,14421.339
2017-02-06,9297.336
2017-02-07,7401.914
2017-02-08,15302.629
2017-02-09,8368.832
2017-02-10,10382.964
2017-02-11,12762.757
2017-02-12,13983.003
2017-02-13,9561.128
2017-02-14,7079.146
2017-02-15,13711.599
2017-02-16,7846.925
2017-02-17,9810.026
2017-02-18,14570.218
2017-02-19,9925.696
2017-02-20,6116.399
2017-02-21,6881.445
2017-02-22,12662.39
2017-02-23,6941.798
2017-02-24,8350.373
2017-02-25,10761.74
2017-02-26,9108.71
2017-02-27,8813.056
2017-02-28,11579.79
2017-03-01,15394.721
2017-03-02,8998.198
2017-03-03,9134.187
2017-03-04,13236.502
2017-03-05,14009.253
2017-03-06,8313.443
2017-03-07,7638.119
2017-03-08,12705.446
2017-03-09,7435.701
2017-03-10,8604.467
2017-03-11,11992.75
2017-03-12,13899.894
2017-03-13,7590.616
2017-03-14,7452.661
2017-03-15,13696.74
2017-03-16,7039.2188
2017-03-17,9619.158
2017-03-18,12001.769
2017-03-19,15301.401
2017-03-20,8719.883
2017-03-21,7392.809
2017-03-22,12895.907
2017-03-23,6578.049
2017-03-24,8587.681
2017-03-25,12251.29
2017-03-26,13296.675
2017-03-27,8290.945
2017-03-28,5218.841
2017-03-29,14054.143
2017-03-30,6823.953
2017-03-31,9929.066
2017-04-01,16622.75
2017-04-02,9602.728
2017-04-03,6393.427
2017-04-04,6035.086
2017-04-05,11156.3545
2017-04-06,6139.8853
2017-04-07,7869.891
2017-04-08,11345.916
2017-04-09,13519.604
2017-04-10,6691.782
2017-04-11,7321.94
2017-04-12,11463.298
2017-04-13,7649.618
2017-04-14,8482.27
2017-04-15,10151.759
2017-04-16,11851.293
2017-04-17,8537.467
2017-04-18,7566.435
2017-04-19,13185.996
2017-04-20,6264.071
2017-04-21,9084.132
2017-04-22,10617.57
2017-04-23,13013.398
2017-04-24,7078.579
2017-04-25,6820.119
2017-04-26,12584.584
2017-04-27,6864.377
2017-04-28,8544.392
2017-04-29,11508.451
2017-04-30,11857.204
2017-05-01,14142.503
2017-05-02,9103.262
2017-05-03,13651.525
2017-05-04,7260.175
2017-05-05,8438.02
2017-05-06,12821.68
2017-05-07,13595.709
2017-05-08,8628.924
2017-05-09,7145.826
2017-05-10,12561.871
2017-05-11,5807.59
2017-05-12,9148.284
2017-05-13,15299.27
2017-05-14,10488.965
2017-05-15,7830.013
2017-05-16,8410.027
2017-05-17,13600.194
2017-05-18,6595.584
2017-05-19,8339.211
2017-05-20,12109.041
2017-05-21,15012.619
2017-05-22,8618.842
2017-05-23,7037.974
2017-05-24,12630.231
2017-05-25,6523.206
2017-05-26,10917.475
2017-05-27,10246.77
2017-05-28,12413.34
2017-05-29,8580.362
2017-05-30,7620.834
2017-05-31,13050.534
2017-06-01,8069.847
2017-06-02,9086.198
2017-06-03,12710.305
2017-06-04,13958.719
2017-06-05,9131.357
2017-06-06,7045.924
2017-06-07,14155.044
2017-06-08,6668.397
2017-06-09,8422.266
2017-06-10,11540.667
2017-06-11,14717.897
2017-06-12,8154.201
2017-06-13,7818.672
2017-06-14,12725.064
2017-06-15,7135.127
2017-06-16,9952.434
2017-06-17,14135.142
2017-06-18,11248.398
2017-06-19,9003.128
2017-06-20,7949.438
2017-06-21,12594.218
2017-06-22,6547.048
2017-06-23,8548.318
2017-06-24,11121.383
2017-06-25,13190.73
2017-06-26,8490.376
2017-06-27,7622.047
2017-06-28,12995.511
2017-06-29,7021.345
2017-06-30,9282.298
2017-07-01,13667.976
2017-07-02,15159.4375
2017-07-03,9810.305
2017-07-04,7531.371
2017-07-05,13288.121
2017-07-06,6655.315
2017-07-07,9104.334
2017-07-08,11991.95
2017-07-09,13903.5625
2017-07-10,8837.912
2017-07-11,7025.804
2017-07-12,12801.527
2017-07-13,6407.508
2017-07-14,8117.364
2017-07-15,11570.597
2017-07-16,13383.617
2017-07-17,9125.69
2017-07-18,6987.988
2017-07-19,12558.203
2017-07-20,7242.067
2017-07-21,8445.555
2017-07-22,11227.388
2017-07-23,13070.116
2017-07-24,8716.764
2017-07-25,6774.872
2017-07-26,11827.345
2017-07-27,6695.348
2017-07-28,8225.915
2017-07-29,11811.585
2017-07-30,12653.657
2017-07-31,8991.707
2017-08-01,8505.211
2017-08-02,14145.908
2017-08-03,7084.905
2017-08-04,8396.099
2017-08-05,10463.003
2017-08-06,12913.622
2017-08-07,8041.423
2017-08-08,6944.087
2017-08-09,11384.693
2017-08-10,6172.147
2017-08-11,9311.46
2017-08-12,9153.445
2017-08-13,11201.803
2017-08-14,8735.741
2017-08-15,7239.617
