date,quantity
2016-03-19,13016.0
2016-03-20,13660.0
2016-03-21,7065.0
2016-03-22,6979.0
2016-03-23,8999.0
2016-03-24,5293.0
2016-03-25,9467.0
2016-03-26,11215.0
2016-03-27,11793.0
2016-03-28,7471.0
2016-03-29,7076.0
2016-03-30,7648.0
2016-03-31,6421.0
2016-04-01,8438.0
2016-04-02,15938.0
2016-04-03,17875.0
2016-04-04,8428.0
2016-04-05,7087.0
2016-04-06,8049.0
2016-04-07,5993.0
2016-04-08,7978.0
2016-04-09,14577.0
2016-04-10,15830.0
2016-04-11,7658.0
2016-04-12,7153.0
2016-04-13,8181.0
2016-04-14,6673.0
2016-04-15,6756.0
2016-04-16,10439.0
2016-04-20,18072.0
2016-04-21,14537.0
2016-04-22,12222.0
2016-04-23,16355.0
2016-04-24,16696.0
2016-04-25,8438.0
2016-04-26,7458.0
2016-04-27,9222.0
2016-04-28,7051.0
2016-04-29,8462.0
2016-04-30,16438.0
2016-05-01,17213.0
2016-05-02,9363.0
2016-05-03,7738.0
2016-05-04,8642.0
2016-05-05,7338.0
2016-05-06,8571.0
2016-05-07,14611.0
2016-05-08,9513.0
2016-05-09,7252.0
2016-05-10,6392.0
2016-05-11,8156.0
2016-05-12,6578.0
2016-05-13,8072.0
2016-05-14,12677.0
2016-05-15,14889.0
2016-05-16,8101.0
2016-05-17,6040.0
2016-05-18,8399.0
2016-05-19,6912.0
2016-05-20,7985.0
2016-05-21,12899.0
2016-05-22,13515.0
2016-05-23,8356.0
2016-05-24,6404.0
2016-05-25,7765.0
2016-05-26,6275.0
2016-05-27,11627.0
2016-05-28,9588.0
2016-05-29,11648.0
2016-05-30,8422.0
2016-05-31,9939.0
2016-06-01,8843.0
2016-06-02,7533.0
2016-06-03,7891.0
2016-06-04,12124.0
2016-06-05,14020.0
2016-06-06,7994.0
2016-06-07,6886.0
2016-06-08,7619.0
2016-06-09,6114.0
2016-06-10,7585.0
2016-06-11,11218.0
2016-06-12,12312.0
2016-06-13,8207.0
2016-06-14,6938.0
2016-06-15,7612.0
2016-06-16,6270.0
2016-06-17,8078.0
2016-06-18,13358.0
2016-06-19,10441.0
2016-06-20,7975.0
2016-06-21,6333.0
2016-06-22,7767.0
2016-06-23,6376.0
2016-06-24,6690.0
2016-06-25,11744.0
2016-06-26,12737.0
2016-06-27,7381.0
2016-06-28,6502.0
2016-06-29,8225.0
2016-06-30,6695.0
2016-07-01,9611.0
2016-07-02,12947.0
2016-07-03,14679.0
2016-07-04,8909.0
2016-07-05,7303.0
2016-07-06,8567.0
2016-07-07,5828.0
2016-07-08,8905.0
2016-07-09,12118.0
2016-07-10,11578.0
2016-07-11,8496.0
2016-07-12,7644.0
2016-07-13,8410.0
2016-07-14,5655.0
2016-07-15,8950.0
2016-07-16,12049.0
2016-07-17,12958.0
2016-07-18,9080.0
2016-07-19,7373.0
2016-07-20,6115.0
2016-07-21,6597.0
2016-07-22,7789.0
2016-07-23,11203.0
2016-07-24,10949.0
2016-07-25,7612.0
2016-07-26,6482.0
2016-07-27,7225.0
2016-07-28,7052.0
2016-07-29,7515.0
2016-07-30,11005.0
2016-07-31,12589.0
2016-08-01,9757.0
2016-08-02,8114.0
2016-08-03,9032.0
2016-08-04,6132.0
2016-08-05,8420.0
2016-08-06,11545.0
2016-08-07,11462.0
2016-08-08,8300.0
2016-08-09,6807.0
2016-08-10,7838.0
2016-08-11,7203.0
2016-08-12,9650.0
2016-08-13,9606.0
2016-08-14,10175.0
2016-08-15,7853.0
2016-08-16,8492.0
2016-08-17,8443.0
2016-08-18,6937.0
2016-08-19,8691.0
2016-08-20,12217.0
2016-08-21,13144.0
2016-08-22,8782.0
2016-08-23,7910.0
2016-08-24,8368.0
2016-08-25,7476.0
2016-08-26,8154.0
2016-08-27,11369.0
2016-08-28,12360.0
2016-08-29,7918.0
2016-08-30,7837.0
2016-08-31,8655.0
2016-09-01,5562.0
2016-09-02,11310.0
2016-09-03,16980.0
2016-09-04,14901.0
2016-09-05,10453.0
2016-09-06,8670.0
2016-09-07,9478.0
2016-09-08,6893.0
2016-09-09,8678.0
2016-09-10,14384.0
2016-09-11,14256.0
2016-09-12,8812.0
2016-09-13,6651.0
2016-09-14,7718.0
2016-09-15,6245.0
2016-09-16,9797.0
2016-09-17,13750.0
2016-09-18,15346.0
2016-09-19,8424.0
2016-09-20,7515.0
2016-09-21,7822.0
2016-09-22,6568.0
2016-09-23,8294.0
2016-09-24,14264.0
2016-09-25,15168.0
2016-09-26,8454.0
2016-09-27,8556.0
2016-09-28,7915.0
2016-09-29,7029.0
2016-09-30,10317.0
2016-10-01,18372.0
2016-10-03,10561.0
2016-10-04,8643.0
2016-10-05,9933.0
2016-10-06,5324.0
2016-10-07,9358.0
2016-10-08,14648.0
2016-10-09,15633.0
2016-10-10,9062.0
2016-10-11,6892.0
2016-10-12,8586.0
2016-10-13,8002.0
2016-10-14,9634.0
2016-10-15,13861.0
2016-10-16,17821.0
2016-10-17,9314.0
2016-10-18,8214.0
2016-10-19,8447.0
2016-10-20,6820.0
2016-10-21,8953.0
2016-10-22,12836.0
2016-10-23,14591.0
2016-10-24,7273.0
2016-10-25,7053.0
2016-10-26,8260.0
2016-10-27,6668.0
2016-10-28,9463.0
2016-10-29,14177.0
2016-10-30,15245.0
2016-10-31,7868.0
2016-11-01,10202.0
2016-11-02,15817.0
2016-11-03,10700.0
2016-11-04,12775.0
2016-11-05,13876.0
2016-11-06,17622.0
2016-11-07,10258.0
2016-11-08,9320.0
2016-11-09,11289.0
2016-11-10,9440.0
2016-11-11,8793.0
2016-11-12,15433.0
2016-11-14,10022.0
2016-11-15,7073.0
2016-11-16,11851.0
2016-11-17,7536.0
2016-11-18,9225.0
2016-11-19,15356.0
2016-11-20,18054.0
2016-11-21,8744.0
2016-11-22,7603.0
2016-11-23,9462.0
2016-11-24,8266.0
2016-11-25,10972.0
2016-11-26,14223.0
2016-11-27,18659.0
2016-11-28,10143.0
2016-11-29,7469.0
2016-11-30,10031.0
2016-12-01,9130.0
2016-12-02,10795.0
2016-12-03,14981.0
2016-12-04,18038.0
2016-12-05,9124.0
2016-12-06,13847.0
2016-12-07,10723.0
2016-12-08,9098.0
2016-12-09,11965.0
2016-12-10,13225.0
2016-12-11,15547.0
2016-12-12,9216.0
2016-12-13,8074.0
2016-12-14,9949.0
2016-12-15,8313.0
2016-12-16,9047.0
2016-12-17,14315.0
2016-12-18,16208.0
2016-12-19,9719.0
2016-12-20,9981.0
2016-12-21,10617.0
2016-12-22,9752.0
2016-12-23,11122.0
2016-12-24,10786.0
2016-12-26,13781.0
2016-12-27,9107.0
2016-12-28,9592.0
2016-12-29,9289.0
2016-12-30,13050.0
2016-12-31,12033.0
2017-01-03,13087.0
2017-01-04,12080.0
2017-01-05,9631.0
2017-01-06,10985.0
2017-01-07,17330.0
2017-01-08,18565.0
2017-01-09,10009.0
2017-01-10,9083.0
2017-01-11,9936.0
2017-01-12,8659.0
2017-01-13,11407.0
2017-01-14,17159.0
2017-01-16,10336.0
2017-01-17,9122.0
2017-01-18,9705.0
2017-01-19,7946.0
2017-01-20,9818.0
2017-01-21,18168.0
2017-01-22,19252.0
2017-01-23,10157.0
2017-01-24,8660.0
2017-01-25,8465.0
2017-01-26,8016.0
2017-01-27,8709.0
2017-01-28,15203.0
2017-01-29,16050.0
2017-01-30,7884.0
2017-01-31,8357.0
2017-02-01,11593.0
2017-02-02,7838.0
2017-02-03,9710.0
2017-02-04,16289.0
2017-02-05,16596.0
2017-02-06,9258.0
2017-02-07,8224.0
2017-02-08,10278.0
2017-02-09,7817.0
2017-02-10,10887.0
2017-02-11,13680.0
2017-02-12,16384.0
2017-02-13,9252.0
2017-02-14,6174.0
2017-02-15,7854.0
2017-02-16,7829.0
2017-02-17,9524.0
2017-02-18,16331.0
2017-02-19,12023.0
2017-02-20,6004.0
2017-02-21,7177.0
2017-02-22,7856.0
2017-02-23,8018.0
2017-02-24,10208.0
2017-02-25,12361.0
2017-02-26,10108.0
2017-02-27,10006.0
2017-02-28,14374.0
2017-03-01,10153.0
2017-03-02,8918.0
2017-03-03,10257.0
2017-03-04,16991.0
2017-03-05,18304.0
2017-03-06,8413.0
2017-03-07,8360.0
2017-03-08,8632.0
2017-03-09,8816.0
2017-03-10,10087.0
2017-03-11,15131.0
2017-03-12,18556.0
2017-03-13,8803.0
2017-03-14,8690.0
2017-03-15,9199.0
2017-03-16,8148.0
2017-03-17,11616.0
2017-03-18,16510.0
2017-03-20,9094.0
2017-03-21,8156.0
2017-03-22,9596.0
2017-03-23,8146.0
2017-03-24,10130.0
2017-03-25,18373.0
2017-03-26,18808.0
2017-03-27,9775.0
2017-03-28,6195.0
2017-03-29,10385.0
2017-03-30,7849.0
2017-03-31,11362.0
2017-04-02,11455.0
2017-04-03,7310.0
2017-04-04,6834.0
2017-04-05,8439.0
2017-04-06,6710.0
2017-04-07,9258.0
2017-04-08,13614.0
2017-04-09,17285.0
2017-04-10,7488.0
2017-04-11,7195.0
2017-04-12,8037.0
2017-04-13,9783.0
2017-04-14,10526.0
2017-04-15,12784.0
2017-04-16,15012.0
2017-04-17,8431.0
2017-04-18,8037.0
2017-04-19,9182.0
2017-04-20,6768.0
2017-04-21,9791.0
2017-04-22,13196.0
2017-04-23,18826.0
2017-04-24,8158.0
2017-04-25,8452.0
2017-04-26,8798.0
2017-04-27,7730.0
2017-04-28,10093.0
2017-04-29,15235.0
2017-04-30,14909.0
2017-05-01,17300.0
2017-05-02,10123.0
2017-05-03,10371.0
2017-05-04,7552.0
2017-05-05,9235.0
2017-05-06,16925.0
2017-05-07,16061.0
2017-05-08,8862.0
2017-05-09,7362.0
2017-05-10,7713.0
2017-05-11,6281.0
2017-05-12,8841.0
2017-05-13,16742.0
2017-05-14,12164.0
2017-05-15,7871.0
2017-05-16,8479.0
2017-05-17,9571.0
2017-05-18,7250.0
2017-05-19,9255.0
2017-05-20,15186.0
2017-05-21,17163.0
2017-05-22,8876.0
2017-05-23,7656.0
2017-05-24,8900.0
2017-05-25,7480.0
2017-05-26,14163.0
2017-05-27,12794.0
2017-05-28,14444.0
2017-05-29,8496.0
2017-05-30,8203.0
2017-05-31,8474.0
2017-06-01,8799.0
2017-06-02,12792.0
2017-06-03,17039.0
2017-06-05,10439.0
2017-06-06,8952.0
2017-06-07,10017.0
2017-06-08,7687.0
2017-06-09,10107.0
2017-06-10,16613.0
2017-06-11,18663.0
2017-06-12,8657.0
2017-06-13,8528.0
2017-06-14,8331.0
2017-06-15,8100.0
2017-06-16,11023.0
2017-06-17,16466.0
2017-06-18,12672.0
2017-06-19,10193.0
2017-06-20,9011.0
2017-06-21,8297.0
2017-06-22,5784.0
2017-06-23,8512.0
2017-06-24,12449.0
2017-06-25,15532.0
2017-06-26,7714.0
2017-06-27,7440.0
2017-06-28,8096.0
2017-06-29,6528.0
2017-06-30,9066.0
2017-07-01,17179.0
2017-07-02,17718.0
2017-07-03,9802.0
2017-07-04,7573.0
2017-07-05,8976.0
2017-07-06,6593.0
2017-07-07,9117.0
2017-07-08,15807.0
2017-07-09,15670.0
2017-07-10,8760.0
2017-07-11,7982.0
2017-07-12,9036.0
2017-07-13,10470.0
2017-07-14,9727.0
2017-07-15,18221.0
2017-07-16,16317.0
2017-07-17,10285.0
2017-07-18,8366.0
2017-07-19,9559.0
2017-07-20,7934.0
2017-07-21,9026.0
2017-07-22,15048.0
2017-07-23,14396.0
2017-07-24,9830.0
2017-07-25,6862.0
2017-07-26,7453.0
2017-07-27,7400.0
2017-07-28,10013.0
2017-07-29,16087.0
2017-07-30,18340.0
2017-07-31,10860.0
2017-08-01,10808.0
2017-08-02,9461.0
2017-08-03,7396.0
2017-08-04,8620.0
2017-08-05,12455.0
2017-08-06,12913.0
2017-08-07,8254.0
2017-08-08,6967.0
2017-08-09,7679.0
2017-08-10,7595.0
2017-08-11,9517.0
2017-08-12,9624.0
2017-08-13,10491.0
2017-08-14,7322.0
2017-08-15,7351.0
